Targeted cw attack
Avg Accuracy, 67 %
Accuracy of 0, 52 %
Accuracy of 1, 42 %
Accuracy of 2, 69 %
Accuracy of 3, 97 %
Accuracy of 4, 69 %
Accuracy of 5, 68 %
Accuracy of 6, 71 %
Accuracy of 7, 84 %
Accuracy of 8, 66 %
Accuracy of 9, 61 %
